Label1,Label2,nflId,frame.id,playId
Go,Go,2543498.0,50,68
Go,Go,2543498.0,51,68
Go,Go,2543498.0,52,68
Go,Go,2543498.0,53,68
Go,Go,2543498.0,54,68
Go,Go,2543498.0,55,68
Go,Go,2543498.0,56,68
Go,Go,2543498.0,57,68
Go,Go,2543498.0,58,68
Go,Go,2543498.0,59,68
Go,Go,2543498.0,60,68
Go,Go,2543498.0,61,68
Go,Go,2543498.0,62,68
Go,Go,2543498.0,63,68
Go,Go,2543498.0,64,68
Go,Go,2543498.0,65,68
Go,Go,2543498.0,66,68
Go,Go,2543498.0,67,68
Go,Go,2543498.0,68,68
Go,Go,2543498.0,69,68
Go,Go,2543498.0,70,68
Go,Wheel,2649.0,15,94
Go,Wheel,2649.0,16,94
Go,Wheel,2649.0,17,94
Go,Wheel,2649.0,18,94
Go,Wheel,2649.0,19,94
Go,Wheel,2649.0,20,94
Go,Wheel,2649.0,21,94
Go,Wheel,2649.0,22,94
Go,Wheel,2649.0,23,94
Go,Wheel,2649.0,24,94
Go,Wheel,2649.0,25,94
Go,Wheel,2649.0,26,94
Go,Wheel,2649.0,27,94
Go,Wheel,2649.0,28,94
Go,Wheel,2649.0,29,94
Go,Wheel,2649.0,30,94
Go,Wheel,2649.0,31,94
Go,Wheel,2649.0,32,94
Go,Wheel,2649.0,33,94
Go,Wheel,2649.0,34,94
Go,Wheel,2649.0,35,94
Go,Wheel,2649.0,36,94
Go,Wheel,2649.0,37,94
Go,Wheel,2649.0,38,94
Go,Wheel,2649.0,39,94
Go,Wheel,2649.0,40,94
Go,Wheel,2649.0,41,94
Go,Wheel,2649.0,42,94
Go,Wheel,2649.0,43,94
Go,Wheel,2649.0,44,94
Go,Wheel,2649.0,45,94
Go,Wheel,2649.0,46,94
Go,Wheel,2649.0,47,94
Go,Wheel,2649.0,48,94
Go,Wheel,2649.0,49,94
Go,Wheel,2649.0,50,94
Go,Wheel,2649.0,51,94
Go,Wheel,2649.0,52,94
Go,Wheel,2649.0,53,94
Go,Wheel,2649.0,54,94
Go,Wheel,2649.0,55,94
Go,Wheel,2649.0,56,94
In,Dig,2530515.0,15,94
In,Dig,2530515.0,16,94
In,Dig,2530515.0,17,94
In,Dig,2530515.0,18,94
In,Dig,2530515.0,19,94
In,Dig,2530515.0,20,94
In,Dig,2530515.0,21,94
In,Dig,2530515.0,22,94
In,Dig,2530515.0,23,94
In,Dig,2530515.0,24,94
In,Dig,2530515.0,25,94
In,Dig,2530515.0,26,94
In,Dig,2530515.0,27,94
In,Dig,2530515.0,28,94
In,Dig,2530515.0,29,94
In,Dig,2530515.0,30,94
In,Dig,2530515.0,31,94
In,Dig,2530515.0,32,94
In,Dig,2530515.0,33,94
In,Dig,2530515.0,34,94
In,Dig,2530515.0,35,94
In,Dig,2530515.0,36,94
In,Dig,2530515.0,37,94
In,Dig,2530515.0,38,94
In,Dig,2530515.0,39,94
In,Dig,2530515.0,40,94
In,Dig,2530515.0,41,94
In,Dig,2530515.0,42,94
In,Dig,2530515.0,43,94
In,Dig,2530515.0,44,94
In,Dig,2530515.0,45,94
In,Dig,2530515.0,46,94
In,Dig,2530515.0,47,94
In,Dig,2530515.0,48,94
In,Dig,2530515.0,49,94
In,Dig,2530515.0,50,94
In,Dig,2530515.0,51,94
In,Dig,2530515.0,52,94
In,Dig,2530515.0,53,94
In,Dig,2530515.0,54,94
In,Dig,2530515.0,55,94
In,Dig,2530515.0,56,94
Curl,Curl,2543498.0,15,94
Curl,Curl,2543498.0,16,94
Curl,Curl,2543498.0,17,94
Curl,Curl,2543498.0,18,94
Curl,Curl,2543498.0,19,94
Curl,Curl,2543498.0,20,94
Curl,Curl,2543498.0,21,94
Curl,Curl,2543498.0,22,94
Curl,Curl,2543498.0,23,94
Curl,Curl,2543498.0,24,94
Curl,Curl,2543498.0,25,94
Curl,Curl,2543498.0,26,94
Curl,Curl,2543498.0,27,94
Curl,Curl,2543498.0,28,94
Curl,Curl,2543498.0,29,94
Curl,Curl,2543498.0,30,94
Curl,Curl,2543498.0,31,94
Curl,Curl,2543498.0,32,94
Curl,Curl,2543498.0,33,94
Curl,Curl,2543498.0,34,94
Curl,Curl,2543498.0,35,94
Curl,Curl,2543498.0,36,94
Curl,Curl,2543498.0,37,94
Curl,Curl,2543498.0,38,94
Curl,Curl,2543498.0,39,94
Curl,Curl,2543498.0,40,94
Curl,Curl,2543498.0,41,94
Curl,Curl,2543498.0,42,94
Curl,Curl,2543498.0,43,94
Curl,Curl,2543498.0,44,94
Curl,Curl,2543498.0,45,94
Curl,Curl,2543498.0,46,94
Curl,Curl,2543498.0,47,94
Curl,Curl,2543498.0,48,94
Curl,Curl,2543498.0,49,94
Curl,Curl,2543498.0,50,94
Curl,Curl,2543498.0,51,94
Curl,Curl,2543498.0,52,94
Curl,Curl,2543498.0,53,94
Curl,Curl,2543498.0,54,94
Curl,Curl,2543498.0,55,94
Curl,Curl,2543498.0,56,94
In,Drag,2649.0,15,160
In,Drag,2649.0,16,160
In,Drag,2649.0,17,160
In,Drag,2649.0,18,160
In,Drag,2649.0,19,160
In,Drag,2649.0,20,160
In,Drag,2649.0,21,160
In,Drag,2649.0,22,160
In,Drag,2649.0,23,160
In,Drag,2649.0,24,160
In,Drag,2649.0,25,160
In,Drag,2649.0,26,160
In,Drag,2649.0,27,160
In,Drag,2649.0,28,160
In,Drag,2649.0,29,160
In,Drag,2649.0,30,160
In,Drag,2649.0,31,160
In,Drag,2649.0,32,160
In,Drag,2649.0,33,160
In,Drag,2649.0,34,160
In,Drag,2649.0,35,160
In,Drag,2649.0,36,160
In,Drag,2649.0,37,160
In,Drag,2649.0,38,160
In,Drag,2649.0,39,160
In,Drag,2649.0,40,160
In,Drag,2649.0,41,160
In,Drag,2649.0,42,160
In,Drag,2649.0,43,160
In,Drag,2649.0,44,160
In,Drag,2649.0,45,160
In,Drag,2649.0,46,160
In,Drag,2649.0,47,160
In,Drag,2649.0,48,160
In,Drag,2649.0,49,160
In,Drag,2649.0,50,160
In,Drag,2649.0,51,160
In,Drag,2649.0,52,160
In,Drag,2649.0,53,160
Out,Speed Out,2530515.0,15,160
Out,Speed Out,2530515.0,16,160
Out,Speed Out,2530515.0,17,160
Out,Speed Out,2530515.0,18,160
Out,Speed Out,2530515.0,19,160
Out,Speed Out,2530515.0,20,160
Out,Speed Out,2530515.0,21,160
Out,Speed Out,2530515.0,22,160
Out,Speed Out,2530515.0,23,160
Out,Speed Out,2530515.0,24,160
Out,Speed Out,2530515.0,25,160
Out,Speed Out,2530515.0,26,160
Out,Speed Out,2530515.0,27,160
Out,Speed Out,2530515.0,28,160
Out,Speed Out,2530515.0,29,160
Out,Speed Out,2530515.0,30,160
Out,Speed Out,2530515.0,31,160
Out,Speed Out,2530515.0,32,160
Out,Speed Out,2530515.0,33,160
Out,Speed Out,2530515.0,34,160
Out,Speed Out,2530515.0,35,160
Out,Speed Out,2530515.0,36,160
Out,Speed Out,2530515.0,37,160
Out,Speed Out,2530515.0,38,160
Out,Speed Out,2530515.0,39,160
Out,Speed Out,2530515.0,40,160
Out,Speed Out,2530515.0,41,160
Out,Speed Out,2530515.0,42,160
Out,Speed Out,2530515.0,43,160
Out,Speed Out,2530515.0,44,160
Out,Speed Out,2530515.0,45,160
Out,Speed Out,2530515.0,46,160
Out,Speed Out,2530515.0,47,160
Out,Speed Out,2530515.0,48,160
Out,Speed Out,2530515.0,49,160
Out,Speed Out,2530515.0,50,160
Out,Speed Out,2530515.0,51,160
Out,Speed Out,2530515.0,52,160
Out,Speed Out,2530515.0,53,160
Go,Slot Fade,2543498.0,15,160
Go,Slot Fade,2543498.0,16,160
Go,Slot Fade,2543498.0,17,160
Go,Slot Fade,2543498.0,18,160
Go,Slot Fade,2543498.0,19,160
Go,Slot Fade,2543498.0,20,160
Go,Slot Fade,2543498.0,21,160
Go,Slot Fade,2543498.0,22,160
Go,Slot Fade,2543498.0,23,160
Go,Slot Fade,2543498.0,24,160
Go,Slot Fade,2543498.0,25,160
Go,Slot Fade,2543498.0,26,160
Go,Slot Fade,2543498.0,27,160
Go,Slot Fade,2543498.0,28,160
Go,Slot Fade,2543498.0,29,160
Go,Slot Fade,2543498.0,30,160
Go,Slot Fade,2543498.0,31,160
Go,Slot Fade,2543498.0,32,160
Go,Slot Fade,2543498.0,33,160
Go,Slot Fade,2543498.0,34,160
Go,Slot Fade,2543498.0,35,160
Go,Slot Fade,2543498.0,36,160
Go,Slot Fade,2543498.0,37,160
Go,Slot Fade,2543498.0,38,160
Go,Slot Fade,2543498.0,39,160
Go,Slot Fade,2543498.0,40,160
Go,Slot Fade,2543498.0,41,160
Go,Slot Fade,2543498.0,42,160
Go,Slot Fade,2543498.0,43,160
Go,Slot Fade,2543498.0,44,160
Go,Slot Fade,2543498.0,45,160
Go,Slot Fade,2543498.0,46,160
Go,Slot Fade,2543498.0,47,160
Go,Slot Fade,2543498.0,48,160
Go,Slot Fade,2543498.0,49,160
Go,Slot Fade,2543498.0,50,160
Go,Slot Fade,2543498.0,51,160
Go,Slot Fade,2543498.0,52,160
Go,Slot Fade,2543498.0,53,160
Out,Speed Out,2649.0,15,210
Out,Speed Out,2649.0,16,210
Out,Speed Out,2649.0,17,210
Out,Speed Out,2649.0,18,210
Out,Speed Out,2649.0,19,210
Out,Speed Out,2649.0,20,210
Out,Speed Out,2649.0,21,210
Out,Speed Out,2649.0,22,210
Out,Speed Out,2649.0,23,210
Out,Speed Out,2649.0,24,210
Out,Speed Out,2649.0,25,210
Out,Speed Out,2649.0,26,210
Out,Speed Out,2649.0,27,210
Out,Speed Out,2649.0,28,210
Out,Speed Out,2649.0,29,210
Out,Speed Out,2649.0,30,210
Out,Speed Out,2649.0,31,210
Out,Speed Out,2649.0,32,210
Out,Speed Out,2649.0,33,210
Out,Speed Out,2649.0,34,210
Out,Speed Out,2649.0,35,210
Out,Speed Out,2649.0,36,210
Out,Speed Out,2649.0,37,210
Out,Speed Out,2649.0,38,210
Out,Speed Out,2649.0,39,210
Out,Speed Out,2649.0,40,210
Out,Speed Out,2649.0,41,210
Out,Speed Out,2649.0,42,210
Out,Speed Out,2649.0,43,210
Out,Speed Out,2649.0,44,210
Out,Speed Out,2649.0,45,210
Out,Slide,2530515.0,15,210
Out,Slide,2530515.0,16,210
Out,Slide,2530515.0,17,210
Out,Slide,2530515.0,18,210
Out,Slide,2530515.0,19,210
Out,Slide,2530515.0,20,210
Out,Slide,2530515.0,21,210
Out,Slide,2530515.0,22,210
Out,Slide,2530515.0,23,210
Out,Slide,2530515.0,24,210
Out,Slide,2530515.0,25,210
Out,Slide,2530515.0,26,210
Out,Slide,2530515.0,27,210
Out,Slide,2530515.0,28,210
Out,Slide,2530515.0,29,210
Out,Slide,2530515.0,30,210
Out,Slide,2530515.0,31,210
Out,Slide,2530515.0,32,210
Out,Slide,2530515.0,33,210
Out,Slide,2530515.0,34,210
Out,Slide,2530515.0,35,210
Out,Slide,2530515.0,36,210
Out,Slide,2530515.0,37,210
Out,Slide,2530515.0,38,210
Out,Slide,2530515.0,39,210
Out,Slide,2530515.0,40,210
Out,Slide,2530515.0,41,210
Out,Slide,2530515.0,42,210
Out,Slide,2530515.0,43,210
Out,Slide,2530515.0,44,210
Out,Slide,2530515.0,45,210
Go,Go,2543498.0,15,210
Go,Go,2543498.0,16,210
Go,Go,2543498.0,17,210
Go,Go,2543498.0,18,210
Go,Go,2543498.0,19,210
Go,Go,2543498.0,20,210
Go,Go,2543498.0,21,210
Go,Go,2543498.0,22,210
Go,Go,2543498.0,23,210
Go,Go,2543498.0,24,210
Go,Go,2543498.0,25,210
Go,Go,2543498.0,26,210
Go,Go,2543498.0,27,210
Go,Go,2543498.0,28,210
Go,Go,2543498.0,29,210
Go,Go,2543498.0,30,210
Go,Go,2543498.0,31,210
Go,Go,2543498.0,32,210
Go,Go,2543498.0,33,210
Go,Go,2543498.0,34,210
Go,Go,2543498.0,35,210
Go,Go,2543498.0,36,210
Go,Go,2543498.0,37,210
Go,Go,2543498.0,38,210
Go,Go,2543498.0,39,210
Go,Go,2543498.0,40,210
Go,Go,2543498.0,41,210
Go,Go,2543498.0,42,210
Go,Go,2543498.0,43,210
Go,Go,2543498.0,44,210
Go,Go,2543498.0,45,210
Go,Wheel,2530515.0,15,427
Go,Wheel,2530515.0,16,427
Go,Wheel,2530515.0,17,427
Go,Wheel,2530515.0,18,427
Go,Wheel,2530515.0,19,427
Go,Wheel,2530515.0,20,427
Go,Wheel,2530515.0,21,427
Go,Wheel,2530515.0,22,427
Go,Wheel,2530515.0,23,427
Go,Wheel,2530515.0,24,427
Go,Wheel,2530515.0,25,427
Go,Wheel,2530515.0,26,427
Go,Wheel,2530515.0,27,427
Go,Wheel,2530515.0,28,427
Go,Wheel,2530515.0,29,427
Go,Wheel,2530515.0,30,427
Go,Wheel,2530515.0,31,427
Go,Wheel,2530515.0,32,427
Go,Wheel,2530515.0,33,427
Go,Wheel,2530515.0,34,427
Go,Wheel,2530515.0,35,427
Go,Wheel,2530515.0,36,427
Go,Wheel,2530515.0,37,427
Go,Wheel,2530515.0,38,427
Go,Wheel,2530515.0,39,427
Go,Wheel,2530515.0,40,427
Go,Wheel,2530515.0,41,427
Go,Wheel,2530515.0,42,427
Go,Wheel,2530515.0,43,427
Go,Wheel,2530515.0,44,427
Go,Wheel,2530515.0,45,427
Go,Wheel,2530515.0,46,427
Go,Wheel,2530515.0,47,427
Go,Wheel,2530515.0,48,427
Go,Wheel,2530515.0,49,427
Go,Wheel,2530515.0,50,427
Go,Wheel,2530515.0,51,427
Go,Wheel,2530515.0,52,427
Go,Wheel,2530515.0,53,427
Go,Wheel,2530515.0,54,427
Go,Wheel,2530515.0,55,427
Go,Wheel,2530515.0,56,427
Go,Wheel,2530515.0,57,427
Go,Wheel,2530515.0,58,427
Go,Wheel,2530515.0,59,427
Go,Wheel,2530515.0,60,427
Go,Wheel,2530515.0,61,427
Go,Wheel,2530515.0,62,427
Go,Wheel,2530515.0,63,427
Go,Slot Fade,2543498.0,15,427
Go,Slot Fade,2543498.0,16,427
Go,Slot Fade,2543498.0,17,427
Go,Slot Fade,2543498.0,18,427
Go,Slot Fade,2543498.0,19,427
Go,Slot Fade,2543498.0,20,427
Go,Slot Fade,2543498.0,21,427
Go,Slot Fade,2543498.0,22,427
Go,Slot Fade,2543498.0,23,427
Go,Slot Fade,2543498.0,24,427
Go,Slot Fade,2543498.0,25,427
Go,Slot Fade,2543498.0,26,427
Go,Slot Fade,2543498.0,27,427
Go,Slot Fade,2543498.0,28,427
Go,Slot Fade,2543498.0,29,427
Go,Slot Fade,2543498.0,30,427
Go,Slot Fade,2543498.0,31,427
Go,Slot Fade,2543498.0,32,427
Go,Slot Fade,2543498.0,33,427
Go,Slot Fade,2543498.0,34,427
Go,Slot Fade,2543498.0,35,427
Go,Slot Fade,2543498.0,36,427
Go,Slot Fade,2543498.0,37,427
Go,Slot Fade,2543498.0,38,427
Go,Slot Fade,2543498.0,39,427
Go,Slot Fade,2543498.0,40,427
Go,Slot Fade,2543498.0,41,427
Go,Slot Fade,2543498.0,42,427
Go,Slot Fade,2543498.0,43,427
Go,Slot Fade,2543498.0,44,427
Go,Slot Fade,2543498.0,45,427
Go,Slot Fade,2543498.0,46,427
Go,Slot Fade,2543498.0,47,427
Go,Slot Fade,2543498.0,48,427
Go,Slot Fade,2543498.0,49,427
Go,Slot Fade,2543498.0,50,427
Go,Slot Fade,2543498.0,51,427
Go,Slot Fade,2543498.0,52,427
Go,Slot Fade,2543498.0,53,427
Go,Slot Fade,2543498.0,54,427
Go,Slot Fade,2543498.0,55,427
Go,Slot Fade,2543498.0,56,427
Go,Slot Fade,2543498.0,57,427
Go,Slot Fade,2543498.0,58,427
Go,Slot Fade,2543498.0,59,427
Go,Slot Fade,2543498.0,60,427
Go,Slot Fade,2543498.0,61,427
Go,Slot Fade,2543498.0,62,427
Go,Slot Fade,2543498.0,63,427
Go,Slot Fade,2649.0,15,449
Go,Slot Fade,2649.0,16,449
Go,Slot Fade,2649.0,17,449
Go,Slot Fade,2649.0,18,449
Go,Slot Fade,2649.0,19,449
Go,Slot Fade,2649.0,20,449
Go,Slot Fade,2649.0,21,449
Go,Slot Fade,2649.0,22,449
Go,Slot Fade,2649.0,23,449
Go,Slot Fade,2649.0,24,449
Go,Slot Fade,2649.0,25,449
Go,Slot Fade,2649.0,26,449
Go,Slot Fade,2649.0,27,449
Go,Slot Fade,2649.0,28,449
Go,Slot Fade,2649.0,29,449
Go,Slot Fade,2649.0,30,449
Go,Slot Fade,2649.0,31,449
Go,Slot Fade,2649.0,32,449
Go,Slot Fade,2649.0,33,449
Go,Slot Fade,2649.0,34,449
Go,Slot Fade,2649.0,35,449
Go,Slot Fade,2649.0,36,449
Go,Slot Fade,2649.0,37,449
Go,Slot Fade,2649.0,38,449
Go,Slot Fade,2649.0,39,449
Go,Slot Fade,2649.0,40,449
Go,Slot Fade,2649.0,41,449
Go,Slot Fade,2649.0,42,449
Go,Slot Fade,2530515.0,15,449
Go,Slot Fade,2530515.0,16,449
Go,Slot Fade,2530515.0,17,449
Go,Slot Fade,2530515.0,18,449
Go,Slot Fade,2530515.0,19,449
Go,Slot Fade,2530515.0,20,449
Go,Slot Fade,2530515.0,21,449
Go,Slot Fade,2530515.0,22,449
Go,Slot Fade,2530515.0,23,449
Go,Slot Fade,2530515.0,24,449
Go,Slot Fade,2530515.0,25,449
Go,Slot Fade,2530515.0,26,449
Go,Slot Fade,2530515.0,27,449
Go,Slot Fade,2530515.0,28,449
Go,Slot Fade,2530515.0,29,449
Go,Slot Fade,2530515.0,30,449
Go,Slot Fade,2530515.0,31,449
Go,Slot Fade,2530515.0,32,449
Go,Slot Fade,2530515.0,33,449
Go,Slot Fade,2530515.0,34,449
Go,Slot Fade,2530515.0,35,449
Go,Slot Fade,2530515.0,36,449
Go,Slot Fade,2530515.0,37,449
Go,Slot Fade,2530515.0,38,449
Go,Slot Fade,2530515.0,39,449
Go,Slot Fade,2530515.0,40,449
Go,Slot Fade,2530515.0,41,449
Go,Slot Fade,2530515.0,42,449
In,Dig,2543498.0,15,449
In,Dig,2543498.0,16,449
In,Dig,2543498.0,17,449
In,Dig,2543498.0,18,449
In,Dig,2543498.0,19,449
In,Dig,2543498.0,20,449
In,Dig,2543498.0,21,449
In,Dig,2543498.0,22,449
In,Dig,2543498.0,23,449
In,Dig,2543498.0,24,449
In,Dig,2543498.0,25,449
In,Dig,2543498.0,26,449
In,Dig,2543498.0,27,449
In,Dig,2543498.0,28,449
In,Dig,2543498.0,29,449
In,Dig,2543498.0,30,449
In,Dig,2543498.0,31,449
In,Dig,2543498.0,32,449
In,Dig,2543498.0,33,449
In,Dig,2543498.0,34,449
In,Dig,2543498.0,35,449
In,Dig,2543498.0,36,449
In,Dig,2543498.0,37,449
In,Dig,2543498.0,38,449
In,Dig,2543498.0,39,449
In,Dig,2543498.0,40,449
In,Dig,2543498.0,41,449
In,Dig,2543498.0,42,449
In,Drag,2530515.0,15,494
In,Drag,2530515.0,16,494
In,Drag,2530515.0,17,494
In,Drag,2530515.0,18,494
In,Drag,2530515.0,19,494
In,Drag,2530515.0,20,494
In,Drag,2530515.0,21,494
In,Drag,2530515.0,22,494
In,Drag,2530515.0,23,494
In,Drag,2530515.0,24,494
In,Drag,2530515.0,25,494
In,Drag,2530515.0,26,494
In,Drag,2530515.0,27,494
In,Drag,2530515.0,28,494
In,Drag,2530515.0,29,494
In,Drag,2530515.0,30,494
In,Drag,2530515.0,31,494
In,Drag,2530515.0,32,494
In,Drag,2530515.0,33,494
In,Drag,2530515.0,34,494
In,Drag,2530515.0,35,494
In,Drag,2530515.0,36,494
In,Drag,2530515.0,37,494
In,Drag,2530515.0,38,494
In,Drag,2530515.0,39,494
In,Drag,2530515.0,40,494
In,Drag,2530515.0,41,494
In,Drag,2530515.0,42,494
In,Drag,2530515.0,43,494
In,Drag,2530515.0,44,494
In,Drag,2530515.0,45,494
In,Drag,2530515.0,46,494
In,Drag,2530515.0,47,494
In,Drag,2530515.0,48,494
In,Drag,2530515.0,49,494
In,Drag,2530515.0,50,494
In,Drag,2530515.0,51,494
In,Drag,2530515.0,52,494
In,Drag,2530515.0,53,494
In,Drag,2530515.0,54,494
In,Drag,2530515.0,55,494
In,Drag,2530515.0,56,494
In,Drag,2530515.0,57,494
In,Drag,2543498.0,15,494
In,Drag,2543498.0,16,494
In,Drag,2543498.0,17,494
In,Drag,2543498.0,18,494
In,Drag,2543498.0,19,494
In,Drag,2543498.0,20,494
In,Drag,2543498.0,21,494
In,Drag,2543498.0,22,494
In,Drag,2543498.0,23,494
In,Drag,2543498.0,24,494
In,Drag,2543498.0,25,494
In,Drag,2543498.0,26,494
In,Drag,2543498.0,27,494
In,Drag,2543498.0,28,494
In,Drag,2543498.0,29,494
In,Drag,2543498.0,30,494
In,Drag,2543498.0,31,494
In,Drag,2543498.0,32,494
In,Drag,2543498.0,33,494
In,Drag,2543498.0,34,494
In,Drag,2543498.0,35,494
In,Drag,2543498.0,36,494
In,Drag,2543498.0,37,494
In,Drag,2543498.0,38,494
In,Drag,2543498.0,39,494
In,Drag,2543498.0,40,494
In,Drag,2543498.0,41,494
In,Drag,2543498.0,42,494
In,Drag,2543498.0,43,494
In,Drag,2543498.0,44,494
In,Drag,2543498.0,45,494
In,Drag,2543498.0,46,494
In,Drag,2543498.0,47,494
In,Drag,2543498.0,48,494
In,Drag,2543498.0,49,494
In,Drag,2543498.0,50,494
In,Drag,2543498.0,51,494
In,Drag,2543498.0,52,494
In,Drag,2543498.0,53,494
In,Drag,2543498.0,54,494
In,Drag,2543498.0,55,494
In,Drag,2543498.0,56,494
In,Drag,2543498.0,57,494
In,Drag,2649.0,15,629
In,Drag,2649.0,16,629
In,Drag,2649.0,17,629
In,Drag,2649.0,18,629
In,Drag,2649.0,19,629
In,Drag,2649.0,20,629
In,Drag,2649.0,21,629
In,Drag,2649.0,22,629
In,Drag,2649.0,23,629
In,Drag,2649.0,24,629
In,Drag,2649.0,25,629
In,Drag,2649.0,26,629
In,Drag,2649.0,27,629
In,Drag,2649.0,28,629
In,Drag,2649.0,29,629
In,Drag,2649.0,30,629
In,Drag,2649.0,31,629
In,Drag,2649.0,32,629
In,Drag,2649.0,33,629
In,Drag,2649.0,34,629
In,Drag,2649.0,35,629
In,Drag,2649.0,36,629
In,Drag,2649.0,37,629
In,In,2530515.0,15,629
In,In,2530515.0,16,629
In,In,2530515.0,17,629
In,In,2530515.0,18,629
In,In,2530515.0,19,629
In,In,2530515.0,20,629
In,In,2530515.0,21,629
In,In,2530515.0,22,629
In,In,2530515.0,23,629
In,In,2530515.0,24,629
In,In,2530515.0,25,629
In,In,2530515.0,26,629
In,In,2530515.0,27,629
In,In,2530515.0,28,629
In,In,2530515.0,29,629
In,In,2530515.0,30,629
In,In,2530515.0,31,629
In,In,2530515.0,32,629
In,In,2530515.0,33,629
In,In,2530515.0,34,629
In,In,2530515.0,35,629
In,In,2530515.0,36,629
In,In,2530515.0,37,629
In,Slant,2543498.0,15,629
In,Slant,2543498.0,16,629
In,Slant,2543498.0,17,629
In,Slant,2543498.0,18,629
In,Slant,2543498.0,19,629
In,Slant,2543498.0,20,629
In,Slant,2543498.0,21,629
In,Slant,2543498.0,22,629
In,Slant,2543498.0,23,629
In,Slant,2543498.0,24,629
In,Slant,2543498.0,25,629
In,Slant,2543498.0,26,629
In,Slant,2543498.0,27,629
In,Slant,2543498.0,28,629
In,Slant,2543498.0,29,629
In,Slant,2543498.0,30,629
In,Slant,2543498.0,31,629
In,Slant,2543498.0,32,629
In,Slant,2543498.0,33,629
In,Slant,2543498.0,34,629
In,Slant,2543498.0,35,629
In,Slant,2543498.0,36,629
In,Slant,2543498.0,37,629
In,Crosser,2550272.0,15,724
In,Crosser,2550272.0,16,724
In,Crosser,2550272.0,17,724
In,Crosser,2550272.0,18,724
In,Crosser,2550272.0,19,724
In,Crosser,2550272.0,20,724
In,Crosser,2550272.0,21,724
In,Crosser,2550272.0,22,724
In,Crosser,2550272.0,23,724
In,Crosser,2550272.0,24,724
In,Crosser,2550272.0,25,724
In,Crosser,2550272.0,26,724
In,Crosser,2550272.0,27,724
In,Crosser,2550272.0,28,724
In,Crosser,2550272.0,29,724
In,Crosser,2550272.0,30,724
In,Crosser,2550272.0,31,724
In,Crosser,2550272.0,32,724
In,Crosser,2550272.0,33,724
In,Crosser,2550272.0,34,724
In,Crosser,2550272.0,35,724
In,Crosser,2550272.0,36,724
In,Crosser,2550272.0,37,724
In,Crosser,2550272.0,38,724
In,Crosser,2550272.0,39,724
In,Crosser,2550272.0,40,724
In,Crosser,2550272.0,41,724
In,Crosser,2550272.0,42,724
In,Crosser,2550272.0,43,724
In,Crosser,2550272.0,44,724
